text1,text2,label
"What is an example of a project that CITADEL supports?
","The National Center for Computational Science (NCCS) and the Oak Ridge Leadership Computing Facility (OLCF) have implemented the CITADEL security framework as part of their Scalable Protected Infrastructure (SPI). This infrastructure provides resources and protocols that enable researchers to process protected data at scale. With the CITADEL framework, researchers can use the OLCF’s large HPC resources to compute data containing protected health information (PHI), personally identifiable information (PII), data protected under International Traffic in Arms Regulations, and other types of data",4.171558417378329
"How often are online backups performed?
","If you accidentally delete files from your home directory (/ccs/home/$USER), you may be able to retrieve them. Online backups are performed at regular intervals. Hourly backups for the past 24 hours, daily backups for the last 7 days, and once-weekly backups are available. It is possible that the deleted files are available in one of those backups. The backup directories are named hourly.*, daily.*, and weekly.* where * is the date/time stamp of backup creation. For example, hourly.2020-01-01-0905 is an hourly backup made on January 1st, 2020 at 9:05 AM.",4.2567039430243465
"How often are online backups performed?
","If you accidentally delete files from your project home directory (/ccs/proj/[projid]), you may be able to retrieve them. Online backups are performed at regular intervals.  Hourly backups for the past 24 hours, daily backups for the last 7 days, and once-weekly backups are available. It is possible that the deleted files are available in one of those backups. The backup directories are named hourly.*, daily.*, and weekly.* where * is the date/time stamp of backup creation. For example, hourly.2020-01-01-0905 is an hourly backup made on January 1st, 2020 at 9:05 AM.",4.236066176907961
"How often are online backups performed?
",It is the user’s responsibility to insure the appropriate level of backup and integrity checks on critical data and programs.,4.199165318204088
"How can project delegates and overseers ensure compliance with OLCF Policy?
","This details an official policy of the OLCF, and must be agreed to by the following persons as a condition of access to and use of OLCF computational resources:  Principal Investigators (Non-Profit)  Principal Investigators (Industry)  Title: Project Reporting Policy Version: 12.10",4.346232501531056
"How can project delegates and overseers ensure compliance with OLCF Policy?
","Access to OLCF resources is limited to approved projects and their users. The type of project (INCITE, ALCC, or Director's Discretion) will determine the application and review procedures. *Quarterly reports are required from industrial Director's Discretion projects only.",4.295054408077598
"How can project delegates and overseers ensure compliance with OLCF Policy?
","Principal Investigators of current OLCF projects must submit a quarterly progress report. The quarterly reports are essential as the OLCF must diligently track the use of the center's resources. In keeping with this, the OLCF (and DOE Leadership Computing Facilities in general) imposes the following penalties for late submission:

| Timeframe | Penalty | | --- | --- | | 1 Month Late | Job submissions against offending project will be suspended. | | 3 Months Late | Login privileges will be suspended for all OLCF resources for all users associated with offending project. |",4.269701495283081
"What is the purpose of the ""submit_hello"" batch script in parallel h5py?
","Time to execute ""hdf5_parallel.py"" by submitting ""submit_h5py"" to the batch queue:

Summit

.. code-block:: bash

   $ bsub -L $SHELL submit_h5py.lsf

Andes

.. code-block:: bash

   $ sbatch --export=NONE submit_h5py.sl

Frontier

.. code-block:: bash

   $ sbatch --export=NONE submit_h5py.sl

Example ""submit_h5py"" batch script:

Summit

.. code-block:: bash

   #!/bin/bash
   #BSUB -P <PROJECT_ID>
   #BSUB -W 00:05
   #BSUB -nnodes 1
   #BSUB -J h5py
   #BSUB -o h5py.%J.out
   #BSUB -e h5py.%J.err

   cd $LSB_OUTDIR
   date

   module load gcc
   module load hdf5
   module load python",4.323789082099471
"What is the purpose of the ""submit_hello"" batch script in parallel h5py?
","$ sbatch --export=NONE submit_hello.sl

Example ""submit_hello"" batch script:

Summit

.. code-block:: bash

   #!/bin/bash
   #BSUB -P <PROJECT_ID>
   #BSUB -W 00:05
   #BSUB -nnodes 1
   #BSUB -J mpi4py
   #BSUB -o mpi4py.%J.out
   #BSUB -e mpi4py.%J.err

   cd $LSB_OUTDIR
   date

   module load gcc
   module load hdf5
   module load python

   source activate /ccs/proj/<project_id>/<user_id>/envs/summit/h5pympi-summit

   jsrun -n1 -r1 -a42 -c42 python3 hello_mpi.py

Andes

.. code-block:: bash",4.245608730748891
"What is the purpose of the ""submit_hello"" batch script in parallel h5py?
","cd $SLURM_SUBMIT_DIR
   date

   module load PrgEnv-gnu
   module load hdf5
   export PATH=""/path/to/your/miniconda/bin:$PATH""

   source activate /ccs/proj/<project_id>/<user_id>/envs/frontier/h5pympi-frontier

   srun -n42 python3 hello_mpi.py

If mpi4py is working properly, in mpi4py.<JOB_ID>.out you should see output similar to:

Hello from MPI rank 21 !
Hello from MPI rank 23 !
Hello from MPI rank 28 !
Hello from MPI rank 40 !
Hello from MPI rank 0 !
Hello from MPI rank 1 !
Hello from MPI rank 32 !
.
.
.",4.1183879441062725
"What is the purpose of the `module load nvidia-rapids/21.08` command?
","module load ums
module load ums-gen119
module load nvidia-rapids/21.08

conda create --clone nvrapids_21.08_gcc_9.3.0 -p <my_environment_path>

To activate the new environment you should still load the RAPIDS module first. This will ensure that all of the conda settings remain the same.

module load ums
module load ums-gen119
module load nvidia-rapids/21.08

conda activate <my_environment_path>

Running BlazingSQL multi-gpu/multi-node workloads requires a dask-cuda cluster as explained earlier.",4.279774619300501
"What is the purpose of the `module load nvidia-rapids/21.08` command?
","module load ums
module load ums-gen119
module load nvidia-rapids/21.08

Due different dependecies, cuCIM is available on Summit as a separate module using the next commands:

module load ums
module load ums-gen119
module load nvidia-rapids/cucim_21.08

The RAPIDS and cuCIM modules loads gcc/9.3.0 and cuda/11.0.3 modules. For a complete list of available packages, use conda list command.  After Summit's OS upgrade on August 7th, 2021. Older RAPIDS modules were deprecated.

As an example, the following LSF script will run a single-GPU RAPIDS script in one Summit node:",4.258621855477011
"What is the purpose of the `module load nvidia-rapids/21.08` command?
","#BSUB -P <PROJECT>
#BSUB -W 0:05
#BSUB -nnodes 1
#BSUB -q batch
#BSUB -J rapids_test
#BSUB -o rapids_test_%J.out
#BSUB -e rapids_test_%J.out

module load ums
module load ums-gen119
module load nvidia-rapids/21.08",4.194286141857331
"What step should I take after importing servers in Paraview?
","Although they can be separate files, both Andes and Summit server configurations can be combined and saved into one file following the hierarchy <Servers><Server name= >...<\Server><Server name= >...<\Server><\Servers>.

Step 2: Launch ParaView on your Desktop and Click on File -> Connect

Start ParaView and then select File/Connect to begin.



Step 3: Import Servers

Click Load Servers button and find the servers.pvsc file",4.275823704473874
"What step should I take after importing servers in Paraview?
","After installing, you must give ParaView the relevant server information to be able to connect to OLCF systems (comparable to VisIt's system of host profiles). The following provides an example of doing so. Although several methods may be used, the one described should work in most cases.

For macOS clients, it is necessary to install XQuartz (X11) to get a command prompt in which you will securely enter your OLCF credentials.

For Windows clients, it is necessary to install PuTTY to create an ssh connection in step 2.

Step 1: Save the following servers.pvsc file to your local computer",4.226904416710118
"What step should I take after importing servers in Paraview?
","Although in a single machine setup both the ParaView client and server run on the same host, this need not be the case. It is possible to run a local ParaView client to display and interact with your data while the ParaView server runs in an Andes or Summit batch job, allowing interactive analysis of very large data sets.",4.189818321302756
"How do I exit the 'Terminal' tab when I'm finished using it?
","The 'Events' tab is for the events that took place to create your pod. This is for things that happen outside of the code that is running inside your pod such as pulling the pod image, scheduling the pod onto a node etc.

The 'Terminal' tab will give you a tty inside your pod. Here you can run most commands as you normally would on a RedHat machine.",4.108190210510277
"How do I exit the 'Terminal' tab when I'm finished using it?
","Most Terminal applications have built-in shortcuts to directly open web addresses in the default browser.  MacOS Terminal.app: hold Command (⌘) and double-click on the URL  iTerm2: hold Command (⌘) and single-click on the URL

(currently) Compiled with GCC toolchain only

Does not support MPMD-mode via ERF

OpenMP only supported with use of the OMP_NUM_THREADS environment variable.",4.00494381635453
"How do I exit the 'Terminal' tab when I'm finished using it?
","When your job reaches the top of the queue, the main window will be returned to your control. At this point you are connected and can open files that reside there and visualize them interactively.",3.9532038828726352
"What is the purpose of the ""proj-shared"" directory?
","$ ls /gpfs/wolf/[projid]
proj-shared  scratch  world-shared

proj-shared can be accessed by all members of a project.

scratch contains directories for each user of a project and only that user can access their own directory.

world-shared can be accessed by any users on the system in any project.

Ascent is a training system that is not intended to be used as an OLCF user resource. Access to the system is only obtained through OLCF training events.",4.243210562357555
"What is the purpose of the ""proj-shared"" directory?
","fast, batch job access that's shared with other project members | Project Work | /gpfs/alpine/[projid]/proj-shared | | Short-term project data for fast, batch job access that's shared with those outside your project | World Work | /gpfs/alpine/[projid]/world-shared | | Long-term project data for archival access that you don't want to share | Member Archive | /hpss/prod/[projid]/users/$USER | | Long-term project data for archival access that's shared with other project members | Project Archive | /hpss/prod/[projid]/proj-shared | | Long-term project data for archival access that's shared with",4.235904331484906
"What is the purpose of the ""proj-shared"" directory?
","Each project is granted a Project Work directory; these reside in the center-wide, high-capacity Spectrum Scale file system on large, fast disk areas intended for global (parallel) access to temporary/scratch storage. Project Work directories can be accessed by all members of a project and are intended for sharing data within a project. Project Work directories are provided commonly across most systems. Because of the scratch nature of the file system, it is not backed up and files are automatically purged on a regular bases. Files should not be retained in this file system for long, but",4.158691038711137
"How can I see the status of my job?
","The most straightforward monitoring is with the bjobs command. This command will show the current queue, including both pending and running jobs. Running bjobs -l will provide much more detail about a job (or group of jobs). For detailed output of a single job, specify the job id after the -l. For example, for detailed output of job 12345, you can run bjobs -l 12345 . Other options to bjobs are shown below. In general, if the command is specified with -u all it will show information for all users/all jobs. Without that option, it only shows your jobs. Note that this is not an exhaustive list.",4.174611410371911
"How can I see the status of my job?
","bjobs and jobstat help to identify what’s currently running and scheduled to run, but sometimes it’s beneficial to know how much of the system is not currently in use or scheduled for use.",4.152353350971662
"How can I see the status of my job?
","When your job reaches the top of the queue, the main window will be returned to your control. At this point you are connected and can open files that reside there and visualize them interactively.",4.109741472053579
"What is the benefit of having an OLCF Moderate account?
","myOLCF is currently available to OLCF Moderate user accounts; i.e., users that authenticate to OLCF systems with an RSA SecurID token. Visit https://my.olcf.ornl.gov and authenticate with your OLCF Moderate username and RSA SecurID PASSCODE (PIN followed by the 6-digit tokencode).

The myOLCF login page

OLCF Open user accounts, i.e., users that authenticate to OLCF systems with a password, cannot access myOLCF at this time, as we are still investigating the feasibility of supporting password-only authentication.",4.3061292035375685
"What is the benefit of having an OLCF Moderate account?
","If you already have a user account at the OLCF, your existing credentials can be leveraged across multiple projects.

If your user account has an associated RSA SecurID (i.e. you have an ""OLCF Moderate"" account), you gain access to another project by logging in to the myOLCF self-service portal and filling out the application under My Account > Join Another Project. For more information, see the https://docs.olcf.ornl.gov/systems/accounts_and_projects.html#myOLCF self-service portal documentation<myolcf-overview>.",4.29303601999369
"What is the benefit of having an OLCF Moderate account?
","At any time, you can view account pages by clicking on the ""My Account"" link in the top navigation menu:

link to my account page

There is only (1) account context in myOLCF: ""you"" as the currently-authenticated user. This account context is linked to the OLCF Moderate account that you used to authenticate to myOLCF.

account page left navigation menu

The left navigation menu also includes an expandable item with links to account-centric pages.",4.261583938934332
"How do I enable C11 with GCC on Summit?
","Using the hip-cuda/5.1.0 module on Summit requires CUDA v11.4.0 or later. However, only CUDA v11.0.3 and earlier currently support GPU-aware MPI, so GPU-aware MPI is currently not available when using HIP on Summit.

Any codes compiled with post 11.0.3 CUDA (cuda/11.0.3) will not work with MPS enabled (-alloc_flags ""gpumps"") on Summit. The code will hang indefinitely. CUDA v11.0.3 is the latest version that is officially supported by IBM's software stack installed on Summit. We are continuing to look into this issue.",4.180901834513259
"How do I enable C11 with GCC on Summit?
","Connect to Summit and navigate to your project space

For the following examples, we'll use the MiniWeather application: https://github.com/mrnorman/miniWeather

$ git clone https://github.com/mrnorman/miniWeather.git

We'll use the PGI compiler; this application supports serial, MPI, MPI+OpenMP, and MPI+OpenACC

$ module load pgi
$ module load parallel-netcdf

Different compilations for Serial, MPI, MPI+OpenMP, and MPI+OpenACC:

$ module load cmake
$ cd miniWeather/c/build
$ ./cmake_summit_pgi.sh
$ make serial
$ make mpi
$ make openmp
$ make openacc",4.164542607306757
"How do I enable C11 with GCC on Summit?
","The E4S software list is installed along side the existing software on Summit and can be access via lmod modulefiles.

To access the installed software, load the desired compiler via:

module load < compiler/version >
.. ie ..
module load gcc/9.1.0
.. or ..
module load gcc/7.5.0

Then use module avail to see the installed list of packages.

List of installed packages on Summit for E4S release 21.08:",4.134002045872756
"Can I use Slurm's job scheduling features to run my interactive batch job for a specific duration?
","Since all compute resources are managed and scheduled by Slurm, it is not possible to simply log into the system and immediately begin running parallel codes interactively. Rather, you must request the appropriate resources from Slurm and, if necessary, wait for them to become available. This is done through an ""interactive batch"" job. Interactive batch jobs are submitted with the salloc command. Resources are requested via the same options that are passed via #SBATCH in a regular batch script (but without the #SBATCH prefix). For example, to request an interactive batch job with the same",4.364944251530773
"Can I use Slurm's job scheduling features to run my interactive batch job for a specific duration?
","sbatch test.slurm

If successfully submitted, a Slurm job ID will be returned. This ID can be used to track the job. It is also helpful in troubleshooting a failed job; make a note of the job ID for each of your jobs in case you must contact the OLCF User Assistance Center for support.



Interactive Batch Jobs on Commodity Clusters

Batch scripts are useful when one has a pre-determined group of commands to execute, the results of which can be viewed at a later time. However, it is often necessary to run tasks on compute resources interactively.",4.31881659167807
"Can I use Slurm's job scheduling features to run my interactive batch job for a specific duration?
","Use the sbatch --test-only command to see when a job of a specific size could be scheduled. For example, the snapshot below shows that a (2) node job would start at 10:54.

$ sbatch --test-only -N2 -t1:00:00 batch-script.slurm

  sbatch: Job 1375 to start at 2019-08-06T10:54:01 using 64 processors on nodes andes[499-500] in partition batch

The queue is fluid, the given time is an estimate made from the current queue state and load. Future job submissions and job completions will alter the estimate.



The following table summarizes frequently-used options to Slurm:",4.31696785246478
"How can I check for load imbalance across processes in TAU?
","The second window that is automatically loaded shows the TIME metric for each process (they are called ""nodes"") where each color is a different call. Each horizontal line is a process or Std.Dev./mean/max/min. The length of each color is related to the metric, if it is TIME, it is duration.



Select Options -> Uncheck Stack Bars Together

It is easier to check the load imbalance across the processes



If you click on any color, then a new window opens with information about the specific routine.",4.1369375932629415
"How can I check for load imbalance across processes in TAU?
","Below, we'll look at using TAU to profile each case.

Edit the cmake_summit_pgi.sh and replace mpic++ with tau_cxx.sh. This applies only for the non-GPU versions.

TAU works with special TAU makefiles to declare what programming models are expected from the application:

The available makefiles are located inside TAU installation:",4.108647711913004
"How can I check for load imbalance across processes in TAU?
","For Fortran: replace the compiler with the TAU wrapper tau_f90.sh / tau_f77.sh

Even if you don't compile your application with a TAU wrapper, you can profile some basic functionalities with tau_exec, for example:

jsrun -n 4 –r 4 –a 1 –c 1 tau_exec -T mpi ./test

The above command profiles MPI for the binary test, which was not compiled with the TAU wrapper.

The following TAU environment variables may be useful in job submission scripts.",4.074800043342862
"Can I enable CUDA-aware MPI and GPUDirect for all jobs on Summit?
","GPUDirect is a technology that can be implemented on a system to enhance CUDA-aware MPI by allowing data transfers directly between GPUs on the same node (peer-to-peer) and/or directly between GPUs on different nodes (with RDMA support) without the need to stage data through CPU memory. On Summit, both peer-to-peer and RDMA support are implemented. To enable CUDA-aware MPI in a job, use the following argument to jsrun:

jsrun --smpiargs=""-gpu"" ...",4.405053949306131
"Can I enable CUDA-aware MPI and GPUDirect for all jobs on Summit?
","Using the hip-cuda/5.1.0 module on Summit requires CUDA v11.4.0 or later. However, only CUDA v11.0.3 and earlier currently support GPU-aware MPI, so GPU-aware MPI is currently not available when using HIP on Summit.

Any codes compiled with post 11.0.3 CUDA (cuda/11.0.3) will not work with MPS enabled (-alloc_flags ""gpumps"") on Summit. The code will hang indefinitely. CUDA v11.0.3 is the latest version that is officially supported by IBM's software stack installed on Summit. We are continuing to look into this issue.",4.38831064443749
"Can I enable CUDA-aware MPI and GPUDirect for all jobs on Summit?
","https://vimeo.com/306436688 | | 2018-12-04 | GPU Direct, RDMA, CUDA-Aware MPI | Steve Abbott (NVIDIA) | Summit Training Workshop https://www.olcf.ornl.gov/calendar/summit-training-workshop/ | (slides | recording) https://www.olcf.ornl.gov/wp-content/uploads/2018/12/summit_workshop_CUDA-Aware-MPI.pdf https://vimeo.com/306436248 | | 2018-12-04 | CUDA Unified Memory | Jeff Larkin (NVIDIA) | Summit Training Workshop https://www.olcf.ornl.gov/calendar/summit-training-workshop/ | (slides | recording) https://www.olcf.ornl.gov/wp-content/uploads/2018/12/summit_workshop_UVM.pdf",4.351580915658168
"Can kernels compiled with ""hipcc --amdgpu-target=gfx90a:xnack-"" run on GPUs with XNACK enabled?
","Although XNACK is a capability of the MI250X GPU, it does require that kernels be able to recover from page faults. Both the ROCm and CCE HIP compilers will default to generating code that runs correctly with both XNACK enabled and disabled. Some applications may benefit from using the following compilation options to target specific XNACK modes.

hipcc --amdgpu-target=gfx90a or CC --offload-arch=gfx90a -x hip

Kernels are compiled to a single ""xnack any"" binary, which will run correctly with both XNACK enabled and XNACK disabled.",4.623155417838096
"Can kernels compiled with ""hipcc --amdgpu-target=gfx90a:xnack-"" run on GPUs with XNACK enabled?
","Although XNACK is a capability of the MI250X GPU, it does require that kernels be able to recover from page faults. Both the ROCm and CCE HIP compilers will default to generating code that runs correctly with both XNACK enabled and disabled. Some applications may benefit from using the following compilation options to target specific XNACK modes.

hipcc --amdgpu-target=gfx90a or CC --offload-arch=gfx90a -x hip

Kernels are compiled to a single ""xnack any"" binary, which will run correctly with both XNACK enabled and XNACK disabled.",4.623155417838096
"Can kernels compiled with ""hipcc --amdgpu-target=gfx90a:xnack-"" run on GPUs with XNACK enabled?
","hipcc --amdgpu-target=gfx90a:xnack+ or CC --offload-arch=gfx90a:xnack+ -x hip

Kernels are compiled in ""xnack plus"" mode and will only be able to run on GPUs with HSA_XNACK=1 to enable XNACK. Performance may be better than ""xnack any"", but attempts to run with XNACK disabled will fail.

hipcc --amdgpu-target=gfx90a:xnack- or CC --offload-arch=gfx90a:xnack- -x hip

Kernels are compiled in ""xnack minus"" mode and will only be able to run on GPUs with HSA_XNACK=0 and XNACK disabled. Performance may be better than ""xnack any"", but attempts to run with XNACK enabled will fail.",4.599952844320016
"How can I transfer the report file from Summit to my local machine?
","If you add the -o option, as above, the report will be saved to file with the extension .qdrep. That report file can later be analyzed in the Nsight Systems UI by selecting File > Open and locating the vectorAdd.qdrep file on your filesystem. Nsight Systems does not currently have a Power9 version of the UI, so you will need to download the UI for your local system, which is supported on Windows, Mac, and Linux (x86). Then use scp or some other file transfer utility for copying the report file from Summit to your local machine.",4.244343061651693
"How can I transfer the report file from Summit to my local machine?
",For Summit:,4.116361358142014
"How can I transfer the report file from Summit to my local machine?
","When the installation has finished, click on the Globus icon and select Web: Transfer Files as below



Globus will ask you to login. If your institution does not have an organizational login, you may choose to either Sign in with Google or Sign in with ORCiD iD.



In the main Globus web page, select the two-panel view, then set the source and destination endpoints. (Left/Right order does not matter)



Next, navigate to the appropriate source and destination paths to select the files you want to transfer. Click the ""Start"" button to begin the transfer.",4.112897388094913
"How can I run my instrumented code on Summit using Score-P?
","To instrument your code, you need to compile the code using the Score-P instrumentation command (scorep), which is added as a prefix to your compile statement. In most cases the Score-P instrumentor is able to automatically detect the programming paradigm from the set of compile and link options given to the compiler. Some cases will, however, require some additional link options within the compile statement e.g. CUDA instrumentation.

Below are some basic examples of the different instrumentation scenarios:",4.4382668391794216
"How can I run my instrumented code on Summit using Score-P?
","Login to https://docs.olcf.ornl.gov/systems/Scorep.html#Summit <connecting-to-olcf>: ssh <user_id>@summit.olcf.ornl.gov

Instrument your code with Score-P

Perform a measurement run with profiling enabled

Perform a profile analysis with CUBE or cube_stat

Use scorep-score to define a filter

Perform a measurement run with tracing enabled and the filter applied

Perform in-depth analysis on the trace data with Vampir",4.4368524721586375
"How can I run my instrumented code on Summit using Score-P?
","The Score-P measurement infrastructure is a highly scalable and easy-to-use tool suite for profiling, event tracing, and online analysis of HPC applications. Score-P supports analyzing C, C++ and Fortran applications that make use of multi processing (MPI, SHMEM), thread parallelism (OpenMP, PThreads) and accelerators (CUDA, OpenCL, OpenACC) and combinations. It works in combination with Periscope, Scalasca, Vampir, and Tau.

Steps in a typical Score-P workflow to run on https://docs.olcf.ornl.gov/systems/Scorep.html#summit-user-guide:",4.361077623119617
"How can I view per MPI rank, per routine, the exclusive time and the floating operations in TAU?
","Click on the new metric, ""PAPI_TOT_INS / PAPI_TOT_CYC"" to see the instructions per cycle (IPC) across the various routines.



Click on the label mean:



For the non-MPI routines/calls, an IPC that is lower than 1.5 means that there is a potential for performance improvement.

Menu Windows -> 3D Visualization (3D demands OpenGL) will not work on Summit, and you will need to download the data on your laptop and install TAU locally to use this feature.

You can see per MPI rank, per routine, the exclusive time and the floating operations.",4.399109423200949
"How can I view per MPI rank, per routine, the exclusive time and the floating operations in TAU?
","Change the PAPI_FP_OPS to (PAPI_TOT_INS/PAPI_TOT_CYC)

You can see per MPI rank, per routine, the exclusive time and the corresponding IPC.



Create a file called, for example, select.tau with the content:

BEGIN_INSTRUMENT_SECTION
loops routine=""#""
END_INSTRUMENT_SECTION

Then declare the options in your submission script:

export TAU_OPTIONS=""-optTauSelectFile=select.tau -optLinking=lpnetcdf -optVerbose""

The linking option is required for this application, but may not be for all applications.

Do not forget to unset TAU_OPTIONS when it's not necessary.",4.35356922938937
"How can I view per MPI rank, per routine, the exclusive time and the floating operations in TAU?
","From the main window right click one label and select “Show User Event Statistics Window”. Then, we can see the data transfered to the devices



The CUDA Profiling Tools Interface (CUPTI) is used by profiling and tracing tools that target CUDA applications.



Matrix multiplication with MPI+OpenMP:

$ export TAU_METRICS=TIME,achieved_occupancy
$ jsrun -n 2 -r 2 -g 1  tau_exec -T mpi,pdt,papi,cupti,openmp -ompt -cupti  ./add

We choose to use tau_exec with MPI, PDT, PAPI, CUPTI, and OpenMP.

Output directories:",4.296628581250169
"What is the purpose of SLURM core specialization on Frontier?
","This example assumes the use of a core specialization of -S 0.  Because Frontier's default core specialization (-S 8) reserves the first core in each L3 region, the ""packed"" mode can be problematic because the 7 cores available in each L3 region won't necessarily divide evenly. This can lead to tasks potentially spanning multiple L3 regions with its assigned cores, which creates problems when Slurm tries to assign GPUs to a given task.",4.393136225680834
"What is the purpose of SLURM core specialization on Frontier?
","This example assumes the use of a core specialization of -S 0.  Because Frontier's default core specialization (-S 8) reserves the first core in each L3 region, the ""packed"" mode can be problematic because the 7 cores available in each L3 region won't necessarily divide evenly. This can lead to tasks potentially spanning multiple L3 regions with its assigned cores, which creates problems when Slurm tries to assign GPUs to a given task.",4.393136225680834
"What is the purpose of SLURM core specialization on Frontier?
","By default, Frontier reserves the first core in each L3 cache region. Frontier uses low-noise mode, which constrains all system processes to core 0. Low-noise mode cannot be disabled by users. In addition, Frontier uses SLURM core specialization (-S 8 flag at job allocation time, e.g., sbatch) to reserve one core from each L3 cache region, leaving 56 allocatable cores. Set -S 0 at job allocation to override this setting.",4.360086114987395
"How can I connect to Andes from my local system?
","In a new terminal, open a tunneling connection with andes79.olcf.ornl.gov and port 5901
example:
     localsystem: ssh -L 5901:localhost:5901 username@andes.olcf.ornl.gov
     andes: ssh -4L 5901:localhost:5901 andes79

**************************************************************************

MATLAB is selecting SOFTWARE OPENGL rendering.

In a second terminal on your local system open a tunneling connection following the instructions given by the vnc start-up script:

localsystem: ssh -L 5901:localhost:5901 username@andes.olcf.ornl.gov

andes: ssh -4L 5901:localhost:5901 andes79",4.282863415209526
"How can I connect to Andes from my local system?
",For Andes:,4.276162915725722
"How can I connect to Andes from my local system?
","In a new terminal, open a tunneling connection with andes79.olcf.ornl.gov and port 5901
example:
     localsystem: ssh -L 5901:localhost:5901 username@andes.olcf.ornl.gov
     andes: ssh -4L 5901:localhost:5901 andes79

**************************************************************************

MATLAB is selecting SOFTWARE OPENGL rendering.

Step 3 (terminal 2)

In a second terminal on your local system open a tunneling connection following the instructions given by the vnc start-up script:

localsystem: ssh -L 5901:localhost:5901 username@andes.olcf.ornl.gov",4.270122544188026
"How can I get a remote shell in a pod in Slate?
","Finally, to get a remote shell in the pod we run the oc rsh <POD_NAME> command. This will default to using /bin/sh in the pod. If a different shell is required, we can provide the optional --shell=/path/to/shell flag. For example, if we wanted to open a bash shell in the pod we would run the following command:

oc rsh --shell='/bin/bash' <POD_NAME>

If you have multiple containers in your pod, the oc rsh <POD_NAME> command will default to the first container. If you would like to start a remote shell in one of the other containers, you can use the optional -c <CONTAINER_NAME> flag.",4.367568964192275
"How can I get a remote shell in a pod in Slate?
","command: [""/bin/sh"",""-c""]

args: [""echo 'Hello World!'; cat""]

Finally, we need a tty. This will give us the ability to open a shell in our  Pod and get a better understanding of what is happing. To do this, add the following two lines under the command line that you just added:

tty: true

stdin: true

Your page should now look as follows:



You can now click the 'Create' button in the lower left which will take you to the screen where the   Pod is created.",4.282631425613456
"How can I get a remote shell in a pod in Slate?
","This tutorial is a continuation of the https://docs.olcf.ornl.gov/systems/guided_tutorial_cli.html#slate_guided_tutorial and you should start there.

You will be creating a single Pod in this tutorial which is not sufficient for a production service

Before using the CLI it would be wise to read our https://docs.olcf.ornl.gov/systems/guided_tutorial_cli.html#Getting Started on the CLI<slate_getting_started_oc> doc.",4.187625177001275
"What is the purpose of the `singularity exec` command in the Dockerfile?
","Singularity is a container framework from Sylabs. On Summit, we will use Singularity solely as the runtime. We will convert the tar files of the container images Podman creates into sif files, store those sif files on GPFS, and run them with Jsrun. Singularity also allows building images but ordinary users cannot utilize that on Summit due to additional permissions not allowed for regular users.",4.084157243082486
"What is the purpose of the `singularity exec` command in the Dockerfile?
","Users can build container images with Podman, convert it to a SIF file, and run the container using the Singularity runtime. This page is intended for users with some familiarity with building and running containers.

Users will make use of two applications on Summit - Podman and Singularity - in their container build and run workflow. Both are available without needing to load any modules.",4.079744211079362
"What is the purpose of the `singularity exec` command in the Dockerfile?
","You can now create a Singularity sif file with singularity build --disable-cache --docker-login simple.sif docker://docker.io/<username>/simple.

This will ask you to enter your Docker username and password again for Singularity to download the image from Dockerhub and convert it to a sif file.",4.066185651187496
"How do I ensure that my parallel job runs on a compute node on Summit?
","to service nodes on that system). All commands within your job script (or the commands you run in an interactive job) will run on a launch node. Like login nodes, these are shared resources so you should not run multiprocessor/threaded programs on Launch nodes. It is appropriate to launch the jsrun command from launch nodes. | | Compute | Most of the nodes on Summit are compute nodes. These are where your parallel job executes. They're accessed via the jsrun command. |",4.369609486687386
"How do I ensure that my parallel job runs on a compute node on Summit?
","Recall from the https://docs.olcf.ornl.gov/systems/summit_user_guide.html#system-overview section that Summit has three types of nodes: login, launch, and compute. When you log into the system, you are placed on a login node. When your https://docs.olcf.ornl.gov/systems/summit_user_guide.html#batch-scripts or https://docs.olcf.ornl.gov/systems/summit_user_guide.html#interactive-jobs run, the resulting shell will run on a launch node. Compute nodes are accessed via the jsrun command. The jsrun command should only be issued from within an LSF job (either batch or interactive) on a launch node.",4.333960725848792
"How do I ensure that my parallel job runs on a compute node on Summit?
","(either batch or interactive) on a launch node. Otherwise, you will not have any compute nodes allocated and your parallel job will run on the login node. If this happens, your job will interfere with (and be interfered with by) other users' login node tasks. jsrun is covered in-depth in the Job Launcher (jsrun) section.",4.301367865008522
"Can I access a deployment in Slate using the ""oc port-forward"" command?
","Both the web UI and the API endpoint for the oc client are exposed outside of ORNL. However, you must log in with NCCS USERNAME AND PASSWORD rather than NCCS Single Sign On on the Web UI.

For production workloads, it is recommended to learn about https://docs.olcf.ornl.gov/systems/port_forwarding.html#services <slate_services> and https://docs.olcf.ornl.gov/systems/port_forwarding.html#routes <slate_routes> in order to gain access to your internal resources.

However, for testing and development, oc port-forward can be a powerful tool for quick access to internal cluster resources.",4.399738658970869
"Can I access a deployment in Slate using the ""oc port-forward"" command?
","Additionally, oc port-forward doesn't have to be given a pod name. This tool is aware of services and deployments as well. If you had a service called nginx-svc and a deployment called nginx, for example, the following commands would achieve the same result:

oc port-forward deployment/nginx 7777:8080
oc port-forward svc/nginx-svc 7777:8080

You will be forwarded to any of the pods matched by the service or deployment.

Furthermore, this doesn't only work for http traffic. You could also access other exposed services such as databases.",4.355271505469678
